open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1660867200000,0.51190000,0.51210000,0.44610000,0.45000000,328230521.10000000,1660953599999,155307737.89319000,321047,161500954.40000000,76412557.16907000,0
1660953600000,0.44990000,0.46320000,0.43470000,0.45080000,211122393.30000000,1661039999999,95611356.93429000,187026,105701528.50000000,47870274.58215000,0
1661040000000,0.45080000,0.47260000,0.44680000,0.46260000,169047210.70000000,1661126399999,77737680.83962000,148360,85819511.40000000,39463875.50307000,0
1661126400000,0.46270000,0.46320000,0.43740000,0.46150000,189193918.60000000,1661212799999,85333908.79942000,162911,95703768.30000000,43165400.37022000,0
1661212800000,0.46140000,0.47000000,0.44570000,0.46580000,124261125.90000000,1661299199999,56977430.74636000,130366,64763011.60000000,29689920.96470000,0
1661299200000,0.46590000,0.46910000,0.45360000,0.45780000,103361101.60000000,1661385599999,47594285.66466000,108955,50904042.80000000,23443664.92015000,0
1661385600000,0.45780000,0.47410000,0.45740000,0.46450000,119929958.00000000,1661471999999,55717466.58755000,112831,62446800.90000000,29016953.89409000,0
1661472000000,0.46450000,0.48200000,0.42570000,0.43160000,375988353.50000000,1661558399999,173588167.68118000,326545,187613028.20000000,86764029.37432000,0
1661558400000,0.43150000,0.45140000,0.42580000,0.44990000,188501508.50000000,1661644799999,82887367.56263000,167683,93722456.30000000,41213933.54063000,0
1661644800000,0.44980000,0.45440000,0.42740000,0.42930000,131217761.80000000,1661731199999,58095473.22378000,126151,65884235.20000000,29173417.01678000,0
1661731200000,0.42930000,0.45300000,0.42360000,0.45040000,144932469.00000000,1661817599999,63485522.36355000,128018,72982989.60000000,31968724.87057000,0
1661817600000,0.45030000,0.46280000,0.43850000,0.45310000,153120426.80000000,1661903999999,68971751.04596000,158497,76135969.20000000,34346632.55687000,0
1661904000000,0.45310000,0.46310000,0.44460000,0.44620000,115611898.10000000,1661990399999,52745269.16891000,143809,56601174.90000000,25844919.59257000,0
1661990400000,0.44610000,0.46240000,0.44070000,0.45750000,126696718.00000000,1662076799999,57008792.40598000,136951,62789033.90000000,28257121.24968000,0
1662076800000,0.45750000,0.46650000,0.44870000,0.45430000,106798749.50000000,1662163199999,48875892.80117000,113867,53439150.10000000,24469961.92887000,0
1662163200000,0.45440000,0.48600000,0.45350000,0.48030000,182225091.70000000,1662249599999,86357210.97233000,198189,93791726.00000000,44445709.64613000,0
1662249600000,0.48030000,0.51000000,0.47560000,0.50350000,199924106.30000000,1662335999999,99202273.65332000,214052,103471180.50000000,51339679.82091000,0
1662336000000,0.50350000,0.50760000,0.48260000,0.49840000,141753954.40000000,1662422399999,69731932.30549000,159657,68623857.10000000,33764488.52652000,0
1662422400000,0.49850000,0.51220000,0.45920000,0.46250000,233944338.00000000,1662508799999,114451828.27769000,267081,114714848.70000000,56253278.38721000,0
1662508800000,0.46250000,0.48210000,0.45360000,0.47870000,139305299.90000000,1662595199999,64906839.20856000,147638,67906545.70000000,31665797.65323000,0
1662595200000,0.47870000,0.48310000,0.46270000,0.47900000,113848178.50000000,1662681599999,53876187.84744000,123035,55180048.40000000,26120030.56645000,0
1662681600000,0.47910000,0.50500000,0.47830000,0.50220000,179504511.20000000,1662767999999,88451502.73630000,189194,94056223.70000000,46345166.32350000,0
1662768000000,0.50220000,0.52420000,0.49450000,0.51210000,194060696.50000000,1662854399999,99626007.79046000,243238,99482480.40000000,51074537.70144000,0
1662854400000,0.51210000,0.51990000,0.50000000,0.50980000,129240731.50000000,1662940799999,66100249.60976000,140891,64238995.40000000,32865611.96444000,0
1662940800000,0.50980000,0.51970000,0.49580000,0.50120000,168685217.50000000,1663027199999,85772065.76690000,181094,83488451.30000000,42479706.92183000,0
1663027200000,0.50130000,0.50900000,0.46120000,0.46350000,232872260.60000000,1663113599999,112412238.59918000,245788,112470213.60000000,54300633.89928000,0
1663113600000,0.46350000,0.48710000,0.46200000,0.48090000,139528796.30000000,1663199999999,66491294.49240000,154898,67539660.60000000,32192421.58439000,0
1663200000000,0.48070000,0.48200000,0.46190000,0.46620000,131971420.40000000,1663286399999,62202501.32577000,167604,63937843.00000000,30142164.15965000,0
1663286400000,0.46620000,0.47470000,0.45400000,0.47460000,102993446.90000000,1663372799999,47695896.31466000,105894,49835102.10000000,23091640.33927000,0
1663372800000,0.47460000,0.48830000,0.47230000,0.48590000,100281140.50000000,1663459199999,48108806.27672000,110117,51616473.40000000,24777074.31155000,0
1663459200000,0.48590000,0.49040000,0.44030000,0.44770000,128727598.10000000,1663545599999,60081473.98981000,158464,58417836.40000000,27291927.48051000,0
1663545600000,0.44770000,0.45700000,0.43320000,0.45270000,182324362.80000000,1663631999999,80666453.53299000,164372,89171824.20000000,39487654.99093000,0
1663632000000,0.45270000,0.45450000,0.43730000,0.44220000,107529839.90000000,1663718399999,47790848.64453000,103395,52269798.60000000,23228970.09915000,0
1663718400000,0.44230000,0.46450000,0.43130000,0.43890000,285433830.30000000,1663804799999,127818721.37836000,283263,138424117.00000000,62085992.44732000,0
1663804800000,0.43880000,0.46660000,0.43430000,0.45840000,155204297.30000000,1663891199999,70261926.87895000,156812,78402554.50000000,35490625.78679000,0
1663891200000,0.45830000,0.48250000,0.44600000,0.46180000,210001077.30000000,1663977599999,96724525.74195000,231666,102088803.20000000,47038068.09511000,0
1663977600000,0.46190000,0.46890000,0.45040000,0.45110000,122469926.20000000,1664063999999,56445824.83188000,127076,63502553.50000000,29285745.62288000,0
1664064000000,0.45100000,0.46280000,0.43850000,0.44640000,112039917.90000000,1664150399999,50602220.32025000,102352,56541718.90000000,25548070.41735000,0
1664150400000,0.44620000,0.45070000,0.43650000,0.44730000,125876450.80000000,1664236799999,55919382.66375000,115519,62130028.00000000,27601719.00085000,0
1664236800000,0.44730000,0.46330000,0.43730000,0.44110000,148327423.10000000,1664323199999,67019502.96120000,138569,70095713.70000000,31677530.80491000,0
1664323200000,0.44140000,0.44310000,0.42510000,0.43610000,126497310.30000000,1664409599999,54812532.98835000,121485,61033953.30000000,26442922.58010000,0
1664409600000,0.43620000,0.43940000,0.42770000,0.43810000,120381859.10000000,1664495999999,52239546.20642000,104043,59283357.20000000,25744104.16185000,0
1664496000000,0.43820000,0.44150000,0.42930000,0.43470000,120942156.50000000,1664582399999,52581142.20206000,104996,60640998.40000000,26368817.67389000,0
1664582400000,0.43460000,0.43640000,0.42750000,0.43000000,61750878.70000000,1664668799999,26665782.65754000,51688,29299699.80000000,12656148.29033000,0
1664668800000,0.43010000,0.43280000,0.41760000,0.41940000,79897439.70000000,1664755199999,33983983.25115000,75358,37186756.80000000,15823560.29012000,0
1664755200000,0.41950000,0.42880000,0.41580000,0.42760000,97901531.30000000,1664841599999,41492690.08411000,80871,49400692.90000000,20945009.65827000,0
1664841600000,0.42760000,0.43770000,0.42530000,0.43550000,89193827.30000000,1664927999999,38559189.53850000,73491,47095914.30000000,20365784.03581000,0
1664928000000,0.43560000,0.43670000,0.42360000,0.43090000,86070134.70000000,1665014399999,37012701.03207000,72720,41060849.30000000,17661118.97752000,0
1665014400000,0.43090000,0.43700000,0.42550000,0.42880000,87385034.10000000,1665100799999,37708789.54476000,73846,44808711.30000000,19344104.76923000,0
1665100800000,0.42880000,0.43040000,0.42150000,0.42400000,85765776.00000000,1665187199999,36466183.75028000,76187,41778058.40000000,17764589.86288000,0
1665187200000,0.42390000,0.42710000,0.41880000,0.42190000,57044040.10000000,1665273599999,24194790.76935000,61876,26131699.70000000,11085732.49504000,0
1665273600000,0.42190000,0.42420000,0.41900000,0.42300000,50765905.10000000,1665359999999,21434773.50635000,55189,23364059.10000000,9866652.85218000,0
1665360000000,0.42300000,0.42680000,0.39820000,0.40120000,108015329.80000000,1665446399999,44710373.66407200,102036,49076040.40000000,20340717.42524000,0
1665446400000,0.40110000,0.40160000,0.38370000,0.39080000,157186233.63000000,1665532799999,62076335.42620500,132746,75070491.00000000,29649399.65020000,0
1665532800000,0.39070000,0.39540000,0.37600000,0.38140000,100681651.00000000,1665619199999,39030321.52969000,88106,50271973.10000000,19486151.54957000,0
1665619200000,0.38140000,0.38240000,0.34900000,0.37680000,269611367.28000000,1665705599999,99007956.02859000,204294,130526639.30000000,47949117.99298000,0
1665705600000,0.37690000,0.38900000,0.36060000,0.36670000,135534544.80000000,1665791999999,51320624.20952000,111634,73388520.20000000,27861286.54523000,0
1665792000000,0.36670000,0.37000000,0.36120000,0.36410000,62954187.60000000,1665878399999,23042598.66514000,56049,31167964.20000000,11410162.02965000,0
1665878400000,0.36410000,0.37490000,0.36380000,0.37030000,61182203.20000000,1665964799999,22511636.86224000,53629,31736122.50000000,11681715.41941000,0
1665964800000,0.37030000,0.37580000,0.36600000,0.37230000,66215062.20000000,1666051199999,24553623.25310000,56666,34776690.90000000,12896194.89731000,0
1666051200000,0.37240000,0.37430000,0.35690000,0.36240000,95363501.10000000,1666137599999,34914456.16932000,79683,45910187.60000000,16814303.21185000,0
1666137600000,0.36240000,0.36240000,0.34700000,0.34970000,92329214.70000000,1666223999999,32868771.34509000,75085,43056794.00000000,15327325.05645000,0
1666224000000,0.34960000,0.35570000,0.33640000,0.34020000,111680559.00000000,1666310399999,38777486.86413000,89027,52522406.10000000,18235786.51256000,0
1666310400000,0.34020000,0.34990000,0.33000000,0.34920000,127159385.38000000,1666396799999,43236898.51478400,97703,62801468.10000000,21362836.05547000,0
1666396800000,0.34920000,0.35440000,0.34300000,0.35130000,71962552.00000000,1666483199999,25145674.28437000,58566,36039980.30000000,12595617.52464000,0
1666483200000,0.35130000,0.36380000,0.34600000,0.36210000,85104357.90000000,1666569599999,30126571.95587000,71166,43186145.90000000,15299587.80817000,0
1666569600000,0.36210000,0.36520000,0.35330000,0.35730000,92438606.20000000,1666655999999,33254095.74412000,74681,44537002.70000000,16030007.90263000,0
1666656000000,0.35720000,0.41730000,0.35690000,0.40000000,319472649.00000000,1666742399999,125674457.88564000,300765,169588039.30000000,66601795.11065000,0
1666742400000,0.40010000,0.41220000,0.39450000,0.40300000,197702684.60000000,1666828799999,79697606.04520000,193617,104320167.80000000,42056766.22798000,0
1666828800000,0.40300000,0.41940000,0.38610000,0.38840000,170796279.10000000,1666915199999,68868223.54686000,174202,84785715.40000000,34221245.25005000,0
1666915200000,0.38840000,0.41150000,0.37770000,0.40440000,139227634.20000000,1667001599999,54818936.08623000,137492,70287705.70000000,27700689.44536000,0
1667001600000,0.40440000,0.44000000,0.40080000,0.42000000,200912371.40000000,1667087999999,84004083.80894000,209662,101998020.50000000,42665390.05533000,0
1667088000000,0.42010000,0.42160000,0.39810000,0.40560000,117123022.00000000,1667174399999,48145501.28376000,128298,55881523.30000000,22975992.72746000,0
1667174400000,0.40570000,0.41630000,0.39750000,0.40550000,122659161.80000000,1667260799999,49795540.26494000,132386,60759014.60000000,24673687.43737000,0
