,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,RSI,%K,%D,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,conversion_line,base_line,lead_span_A,lead_span_B,lagging_span,CCI
29,2020-01-08 06:00:00,8334.76,8370.0,8264.86,8332.47,13535.852279,1578484799999,112612604.7313658,117607,6476.230853,53879379.78058829,0,84.2600376185933,89.22339489885658,90.79600072937285,,,,7842.15,,,,8821.41,140.39513177053126
30,2020-01-08 12:00:00,8332.2,8418.61,8010.0,8077.68,40456.170723,1578506399999,332654341.55518645,272858,19269.600838,158523007.43046215,0,67.384571150185,66.81442392260337,81.95762328162921,,,,7857.505,,,,8700.55,87.9218600724295
31,2020-01-08 18:00:00,8077.68,8125.57,7870.0,8055.98,23508.351795,1578527999999,188193156.1511656,179272,11278.570577,90327737.62843968,0,66.16908145307023,64.90589270008792,73.64790384051595,,,,7863.605,,,,8724.91,45.288265616111815
32,2020-01-09 00:00:00,8054.72,8055.96,7925.68,7941.83,13448.458746,1578549599999,107224516.62939183,107080,6748.228853,53792515.25550606,0,60.034402096244946,54.86631486367634,62.195543828789205,,,,7863.605,,,,8678.13,28.517060211177732
33,2020-01-09 06:00:00,7941.99,7976.67,7852.01,7878.56,14403.814189,1578571199999,113912881.53448167,110553,7035.285356,55638581.01283368,0,56.88628459272108,47.98599581318128,55.91940112564851,228.9049631086973,-12.705030933626915,241.60999404232422,7863.605,,,,8720.01,-1.7549271080231992
34,2020-01-09 12:00:00,7878.02,7945.0,7778.0,7798.6,16842.04748,1578592799999,132466232.96725656,118470,8283.034619,65165578.93847695,0,53.09681155548617,33.66748858078344,45.506599752547025,202.10138013772757,-31.606891123677315,233.7082712614049,7863.605,,,,8891.25,-33.60332579547305
35,2020-01-09 18:00:00,7798.23,8000.0,7750.0,7817.76,19545.199415,1578614399999,153654619.34374955,142697,9579.210393,75303004.12758434,0,53.88945686158816,35.60370265572582,39.08572901656351,180.32670538682305,-42.705252699665465,223.03195808648852,7886.5,,,,8903.45,-40.287567163880254
36,2020-01-10 00:00:00,7817.74,7854.06,7735.0,7748.86,8763.135461,1578635999999,68332660.0872975,77726,4075.197809,31786787.27034976,0,50.579234428743405,24.152524167561726,31.14123846802366,155.71547354053837,-53.85318763676011,209.56866117729848,7886.5,,,,8890.97,-85.3200816623669
37,2020-01-10 06:00:00,7748.0,7854.44,7672.0,7841.69,20969.68817,1578657599999,162584073.7316354,138912,10359.202453,80314292.67093644,0,54.623487271295225,21.67177522349931,27.142667348928953,142.06387624170384,-54.0038279484757,196.06770419017954,7886.5,,,,8913.28,-87.00417405644295
38,2020-01-10 12:00:00,7841.03,8140.11,7811.0,7966.3,31480.872883,1578679199999,250870451.985806,211498,16454.145437,131177320.24846636,0,59.42360134457232,37.58620689655175,27.803502095870925,139.68961766009124,-45.10246922407063,184.79208688416188,7886.5,,,,8845.19,-6.277024663135903
39,2020-01-10 18:00:00,7966.3,8199.0,7964.01,8197.02,21193.080934,1578700799999,170987034.58369815,177965,11473.209608,92566985.48508048,0,66.49152883908465,67.05236270753518,42.103448275862085,154.64255332794346,-24.119626844974732,178.7621801729182,7900.88,,,,8879.79,54.23566846368502
40,2020-01-11 00:00:00,8198.86,8253.26,8044.65,8083.41,13761.268126,1578722399999,112310595.50458217,114008,6978.66592,56964225.6269661,0,60.869011112830364,52.5427841634738,52.39378458918691,155.53260203263744,-18.583662512224606,174.11626454486205,7960.219999999999,,,,8904.96,49.12472708795171
41,2020-01-11 06:00:00,8083.41,8150.0,8010.0,8045.95,11458.09585,1578743999999,92571545.55602382,103671,5857.067776,47323867.12213656,0,59.09462395942675,47.75862068965515,55.78458918688804,151.46922022540184,-18.117635455568177,169.58685568097002,7960.219999999999,,,,8915.96,23.476001216147008
42,2020-01-11 12:00:00,8045.89,8221.55,8018.41,8160.56,14393.224677,1578765599999,116795040.35353972,119701,7695.139299,62449743.39367486,0,62.679235455024575,65.43710906631307,55.246171306480676,155.70219208326125,-11.107730878167018,166.80992296142827,7989.5,,,,9131.14,64.99441175087742
43,2020-01-11 18:00:00,8160.0,8286.34,8003.16,8020.01,15197.444014,1578787199999,123357168.15055634,131751,7385.251979,59978165.30010855,0,56.177663184270074,46.6120196622065,53.26924980605824,146.0322732586974,-16.622119762184695,162.65439302088208,8063.5,,,,8681.44,65.33651911881937
44,2020-01-12 00:00:00,8020.01,8110.92,7960.0,8106.05,8997.693509,1578808799999,72435209.38422002,81815,4732.404923,38102456.84767608,0,58.98256363479878,70.65305856691735,60.90072909847897,143.6555303248233,-15.199090156847035,158.85462048167034,8063.5,,,,8658.74,47.67314206543645
45,2020-01-12 06:00:00,8105.96,8164.08,8080.01,8114.08,8979.02136,1578830399999,72915384.0215933,88363,4768.073669,38717476.67808897,0,59.24474712397188,71.96015235862875,63.075076862584204,140.79687953247412,-14.446192759356961,155.24307229183108,8063.5,,,,8701.7,75.32065427358042
46,2020-01-12 12:00:00,8114.08,8197.0,8072.0,8101.47,12839.507955,1578851999999,104483458.18345626,114189,6561.136358,53398434.99825915,0,58.61116718100945,69.90754305433477,70.84025132662696,135.94674709365336,-15.437060158542181,151.38380725219554,8063.5,,,,8674.21,67.42167714870827
47,2020-01-12 18:00:00,8101.47,8185.0,8085.0,8184.98,7315.271512,1578873599999,59517868.86958044,66295,3656.926146,29754295.4688945,0,61.5442287319044,83.50099293550794,75.12289611615715,137.25930148382395,-11.299604614697273,148.55890609852122,8063.5,,,,8615.25,73.765425004387
48,2020-01-13 00:00:00,8184.97,8196.0,8077.65,8096.23,7181.886899,1578895199999,58364355.31731005,69689,3408.33761,27707343.11949865,0,56.927103580527785,69.05459517531,74.15437705505089,129.64367541932643,-15.132184543355834,144.77585996268226,8045.305,,,,8641.8,53.08869854715107
49,2020-01-13 06:00:00,8096.18,8134.6,8057.59,8075.01,9801.225505,1578916799999,79373646.1715239,81772,4537.266969,36754959.29958891,0,55.848266873708866,65.60048181788588,72.7186899762346,120.50683248652331,-19.415221980927157,139.92205446745047,8045.305,,,,8642.35,26.139613962162134
50,2020-01-13 12:00:00,8076.86,8129.45,8055.89,8098.22,7603.988389,1578938399999,61524833.68678723,72038,3643.294219,29482208.10472842,0,56.81234166740181,69.37852003776413,68.01119901032,113.82655004644676,-20.876403536802968,134.70295358324972,7979.17,,,,8660.09,19.84335692406803
51,2020-01-13 18:00:00,8098.21,8160.0,8088.0,8110.34,6572.65489,1578959999999,53394130.18252895,65645,3626.327703,29462841.39426336,0,57.33622480175507,62.9738713342029,65.98429106328429,108.26237947320806,-21.152459288033327,129.41483876124138,7979.17,,,,8656.76,40.898296872061515
52,2020-01-14 00:00:00,8110.34,8573.0,8105.54,8477.37,35365.173108,1578981599999,297289539.56174946,240513,19122.741365,160720799.0647594,0,69.42983907138108,84.39967373572607,72.25068836923104,131.9479737024567,2.0265079529722527,129.92146574948444,8122.5,,,,8648.5,424.3004095872996
53,2020-01-14 06:00:00,8477.48,8561.0,8465.29,8526.87,15023.526306,1579003199999,127862424.61956412,115274,6823.361081,58071055.31277467,0,70.63865746157005,92.47471451876032,79.94941986289643,152.9501005350312,18.422907828437417,134.52719270659378,8122.5,,,,8736.03,286.0095284100093
54,2020-01-14 12:00:00,8526.87,8811.82,8480.0,8773.35,47318.315772,1579024799999,408779330.1557984,352345,25063.050654,216675651.23309737,0,75.7753348050197,95.48378765466889,90.7860586363851,187.3239594433453,42.23741338940121,145.0865460539441,8241.91,,,,8719.12,229.51519622027809
55,2020-01-14 18:00:00,8771.1,8880.0,8608.0,8810.01,22692.111556,1579046399999,198803886.52876183,207196,11482.943576,100614132.44355424,0,76.4356588874805,92.39239130434785,93.45029782592569,215.0447439505033,55.96655831724735,159.07818563325594,8276.0,,,,8659.87,177.06576000902365
56,2020-01-15 00:00:00,8814.64,8900.0,8564.0,8612.29,26045.618216,1579067999999,227740358.71687585,245956,12415.239932,108660396.73904908,0,65.98824592094049,69.39255319148945,85.75624405016873,218.54011934556547,47.569546969847636,170.97057237571784,8286.0,,,,8692.7,117.16774081617207
57,2020-01-15 06:00:00,8612.01,8810.0,8600.01,8730.0,15494.352697,1579089599999,135002334.79484734,160860,8139.042254,70940378.3588531,0,68.72860483270217,81.91489361702128,81.23327937095286,228.17814714117776,45.76605981236793,182.41208732880983,8355.5,,,,8682.36,100.46341988964481
58,2020-01-15 12:00:00,8730.0,8916.48,8676.08,8797.0,26379.977817,1579111199999,232268452.39245224,219329,13329.889885,117401026.13942756,0,70.20035997271881,86.11650146992184,79.14131609281087,238.47371709909385,44.849303816227206,193.62441328286664,8438.24,,,,8562.88,102.9118307296468
59,2020-01-15 18:00:00,8797.0,8876.4,8707.0,8821.41,16896.348876,1579132799999,148701091.3749062,137903,8609.378955,75768943.94196942,0,70.74065450286905,88.95292764266378,85.66144090986897,245.76963410772805,41.71617665988913,204.05345744783892,8438.24,7893.76,,,8423.0,88.4570604408398
60,2020-01-16 00:00:00,8820.01,8859.81,8586.0,8700.55,16359.942629,1579154399999,142110586.3807124,169376,7546.634188,65560765.03256087,0,64.50460221283825,74.90907400736698,83.32616770665088,239.04376128990225,27.992243073650656,211.0515182162516,8438.24,7893.76,,,8325.75,59.33726552839254
61,2020-01-16 06:00:00,8700.66,8727.24,8600.4,8724.91,13347.3651,1579175999999,115744762.44014464,128274,6791.24226,58896334.02700068,0,65.17104142253235,77.73969021252863,80.53389728751979,232.9933052498418,17.553429626872173,215.43987562296962,8438.24,7893.76,,,8404.52,45.421626551452164
62,2020-01-16 12:00:00,8724.82,8789.0,8626.0,8678.13,13253.287691,1579197599999,115281346.33646262,143650,6688.170636,58183193.04187837,0,62.735100733850636,72.30388454432418,74.98421625473993,221.86598720990878,5.140889269551337,216.72509794035744,8438.24,7893.76,,,8321.86,42.715457083749975
63,2020-01-16 18:00:00,8678.13,8757.0,8657.37,8720.01,9030.478864,1579219199999,78615685.12376148,101764,4970.254266,43274596.27633241,0,64.03128893192557,77.17031338965134,75.73796271550138,213.96047037281278,-2.211702054035726,216.1721724268485,8438.24,7893.76,,,8412.77,41.11219839509938
64,2020-01-17 00:00:00,8720.15,8896.89,8672.44,8891.25,15146.462875,1579240799999,133096667.830356,139385,8167.159195,71844032.80119061,0,68.80862564338172,96.9546639629201,82.14295396563188,218.988564356594,2.2531135437963883,216.7354508127976,8486.185,7893.76,,,8472.41,85.10534896952971
65,2020-01-17 06:00:00,8891.25,9041.65,8835.75,8903.45,26727.412129,1579262399999,238899590.7500028,238282,13571.426585,121311269.90145874,0,69.123278337339,85.23677772911314,86.45391836056153,221.40557742814235,3.736101292275805,217.66947613586655,8548.77,7956.344999999999,,,8439.0,174.467919336572
66,2020-01-17 12:00:00,8903.53,8923.88,8765.0,8890.97,16982.014201,1579283999999,150262881.41168895,158246,8101.018555,71682067.41799998,0,68.36354539348926,73.85661739190773,85.34935302798033,219.78055259897883,1.6888611704898153,218.091691428489,8548.77,7956.344999999999,,,8330.01,106.0950246930272
67,2020-01-17 18:00:00,8890.04,8961.6,8813.0,8913.28,12041.848172,1579305599999,107309600.7149612,140490,6300.20451,56159790.83826735,0,69.01908737076131,77.14412890590242,78.74584134230776,217.78247841545635,-0.24737041042612873,218.02984882588248,8548.77,7956.344999999999,,,8316.44,121.76244211203544
68,2020-01-18 00:00:00,8913.27,8988.88,8815.0,8845.19,12006.47511,1579327199999,106877641.19657078,134916,6006.287745,53481238.98729066,0,64.61824033500191,58.869465089500835,69.95673712910366,208.30350316152362,-7.781076531487088,216.0845796930107,8548.77,8113.344999999999,,,8339.84,92.82494485707157
69,2020-01-18 06:00:00,8845.53,8919.0,8806.38,8879.79,7273.992603,1579348799999,64500249.12917348,85877,3412.010793,30254567.15706371,0,65.81120691941051,66.11326284936692,67.37561894825673,201.26324046215632,-11.857071384683508,213.12031184683983,8548.77,8135.475,,,8340.58,68.7634148560273
70,2020-01-18 12:00:00,8879.29,8964.0,8848.8,8904.96,12760.171272,1579370399999,113703806.33290868,149536,6766.365854,60292128.7491091,0,66.69104283654555,70.0010973334795,64.99460842411575,195.46163019385313,-14.12694532238936,209.58857551624249,8564.825,8150.83,,,8377.28,89.8759544838853
71,2020-01-18 18:00:00,8904.92,8960.0,8875.0,8915.96,6254.10756,1579391999999,55771141.25742738,87853,3236.630921,28867468.3462797,0,67.08964952118733,72.41523098869733,69.50986372384791,189.56621895579337,-16.017885248359278,205.58410420415265,8573.595,8156.93,,,8479.15,87.60100576990996
72,2020-01-19 00:00:00,8915.09,9198.98,8888.02,9131.14,18034.787264,1579413599999,164161322.72205716,163457,9602.639139,87410905.00186919,0,73.71593296361903,88.93275473914316,77.11636102044001,199.95236435098013,-4.505391882538021,204.45775623351815,8832.135,8235.595,,,8578.86,178.11893639957012
73,2020-01-19 06:00:00,9129.98,9147.56,8524.2,8681.44,24620.761449,1579435199999,217651738.90986067,190055,9958.61975,88051782.0912738,0,50.728328273395384,23.30240967426421,61.55013180070157,169.93749405546077,-27.616209742445903,197.55370379790668,8839.49,8235.595,,,8615.0,-40.988276149066124
74,2020-01-19 12:00:00,8681.16,8684.76,8559.02,8658.74,13668.848695,1579456799999,117952640.3078678,133989,6966.997012,60126142.59033185,0,49.88271825794106,19.938350277127252,44.05783823017821,142.67413420506273,-43.90365567427517,186.5777898793379,8861.59,8235.595,,,8653.3,-139.34256319307565
75,2020-01-19 18:00:00,8658.62,8758.84,8466.0,8701.7,14352.491851,1579478399999,124185162.33650716,128164,7127.68734,61693988.40968424,0,51.529441775301166,32.15640263035838,25.132387527249946,123.11504447378138,-50.77019632444521,173.8852407982266,8832.49,8258.49,,,8735.67,-127.04919503797562
76,2020-01-20 00:00:00,8701.72,8735.84,8627.94,8674.21,7752.616565,1579499999999,67232679.13461135,81403,3956.504829,34310365.99986211,0,50.388509559536885,28.40595923490399,26.833570714129873,104.1950163997135,-55.752179518810465,159.94719591852396,8832.49,8258.49,,,8767.06,-99.51639221658702
77,2020-01-20 06:00:00,8675.2,8694.0,8595.0,8615.25,8932.354395,1579521599999,77298605.53845342,86509,4362.742125,37763068.69723031,0,47.93695121561798,20.362083549346515,26.974815138202956,83.48086316333865,-61.173066204148256,144.6539293674869,8832.49,8258.49,,,8907.57,-118.17308135279043
78,2020-01-20 12:00:00,8615.71,8709.31,8521.28,8641.8,14304.802577,1579543199999,123312773.264465,128168,7303.11724,62964504.08903392,0,49.137014916368734,23.9842833365166,24.250775373589036,68.41842557742348,-60.98840303205074,129.40682860947422,8832.49,8258.49,,,9059.1,-100.86631727013953
79,2020-01-20 18:00:00,8641.79,8746.99,8616.0,8642.35,7906.866209,1579564799999,68603779.06427613,88926,3831.499588,33255068.70142014,0,49.16315675474292,24.059319490299934,22.801895458721017,55.88154797504103,-58.820224507546556,114.70177248258759,8832.49,8272.869999999999,,,9082.13,-65.76652710021969
80,2020-01-21 00:00:00,8642.35,8699.84,8618.0,8660.09,5144.415445,1579586399999,44546439.92274286,67314,2646.209337,22915058.78854069,0,50.054825259193656,26.47957652323396,24.841059783350165,46.837537910781975,-54.29138765744449,101.12892556822646,8832.49,8332.21,,,8983.03,-61.225246893062916
81,2020-01-21 06:00:00,8660.37,8677.12,8602.8,8656.76,7783.682697,1579607999999,67297123.16448075,81218,3975.216015,34373427.1320932,0,49.877973674808445,26.025266719419403,25.521387577651097,38.95237289848774,-49.74124213579098,88.69361503427872,8832.49,8332.21,,,9374.21,-59.88394275826935
82,2020-01-21 12:00:00,8656.76,8676.95,8621.52,8648.5,7015.704543,1579629599999,60692044.55061139,78335,3457.302248,29909790.26843263,0,49.41162298702468,24.898360118966426,25.801067787206595,31.6717179982752,-45.617517628802815,77.28923562707801,8832.49,8361.49,,,9355.07,-51.602285356394134
83,2020-01-21 18:00:00,8648.82,8789.0,8488.0,8736.03,16550.884974,1579651199999,143521097.346903,138754,8653.144037,75104881.75372703,0,54.28899776350124,36.84002292013436,29.25454991950673,32.589020079325564,-35.76017243820196,68.34919251752753,8832.49,8435.49,,,9303.15,-34.3980258799903
84,2020-01-22 00:00:00,8736.04,8758.08,8701.0,8719.12,4309.918248,1579672799999,37618648.44125904,57352,2286.752711,19959020.14560123,0,53.22143522430033,34.53300226472768,32.09046176794282,31.587373332806237,-29.409455347777033,60.99682868058327,8832.49,8435.49,,,9343.81,8.161937646999812
85,2020-01-22 06:00:00,8720.23,8818.0,8622.0,8659.87,11750.409065,1579694399999,102223138.4046498,108121,5452.139338,47445038.95360776,0,49.545127295847074,26.449562061720773,32.60752908219427,25.716141570344917,-28.224549688190685,53.9406912585356,8832.49,8435.49,,,9301.53,0.5748822440767639
86,2020-01-22 12:00:00,8659.0,8710.45,8590.0,8692.7,9000.964306,1579715999999,77967737.49310765,96342,4587.854015,39753703.69141647,0,51.542475282870804,33.261928516931874,31.414830947793444,23.44202960180337,-24.398929325385787,47.840958927189156,8832.49,8435.49,,,9318.0,-12.920006899870462
87,2020-01-22 18:00:00,8692.7,8694.25,8636.72,8682.36,4019.265519,1579737599999,34829363.875909,55609,2150.411448,18636627.2049172,0,50.859574387202,61.46590909090926,40.39246655652064,20.568329004205225,-21.818103938387146,42.38643294259237,8832.49,8435.49,,,9338.21,28.877976565210663
88,2020-01-23 00:00:00,8682.77,8691.81,8502.82,8562.88,9479.646105,1579759199999,81428646.80606733,88332,4198.28614,36073571.9737642,0,43.6610149243471,27.522727272727046,40.75018829352273,8.551289174132762,-27.068115014767685,35.61940418890045,8832.49,8435.49,,,9468.5,-199.36037133481022
89,2020-01-23 06:00:00,8562.88,8624.51,8400.0,8423.0,16329.769816,1579780799999,138705235.1676029,148126,8049.405018,68382332.82200201,0,37.04950856814403,5.502392344497608,31.49700956937797,-12.119739629191827,-38.19131505447382,26.071575425281992,8799.49,8435.49,8166.0,,9513.21,-291.83606757899383
90,2020-01-23 12:00:00,8422.98,8488.0,8315.0,8325.75,14069.008324,1579802399999,117849006.34531932,132175,6922.233102,58001258.90390561,0,33.27669419221672,2.137176938369781,11.720765518531481,-35.934708183031034,-49.60502688665042,13.670318703619387,8756.99,8435.49,8166.0,,9345.53,-268.3257747958451
91,2020-01-23 18:00:00,8325.28,8445.0,8306.39,8404.52,8287.520352,1579823999999,69445920.35634749,96172,4117.788184,34507918.34074188,0,38.719941616053255,19.18062586736008,8.940065050075825,-47.9000002615885,-49.25625517216631,1.3562549105778086,8752.685,8435.49,8166.0,,9328.41,-172.68604984562847
92,2020-01-24 00:00:00,8404.52,8419.86,8275.5,8321.86,8364.106543,1579845599999,69708806.9315127,86282,4344.657978,36215023.13405065,0,35.45154380222614,8.545622119815775,9.954474975181881,-63.322608012464116,-51.74309033843354,-11.579517674030576,8711.529999999999,8435.49,8166.0,,9282.5,-150.88103887945098
93,2020-01-24 06:00:00,8320.94,8418.0,8238.0,8412.77,13230.814434,1579867199999,110090476.29417612,117685,6660.398957,55434745.35220997,0,41.31837127553409,30.13275862068973,19.2863355359552,-67.4321427687064,-44.68210007574066,-22.750042692965742,8528.0,8435.49,8166.0,,9352.89,-109.98477248691202
94,2020-01-24 12:00:00,8413.42,8528.02,8369.72,8472.41,13110.555203,1579888799999,110876107.07363592,125745,6804.783154,57556251.03850359,0,44.859171352525514,40.415517241379284,26.364632660628263,-65.1257994265161,-33.90060538684028,-31.225194039675813,8528.0,8435.49,8189.9725,,9381.12,-48.28669669345211
95,2020-01-24 18:00:00,8472.85,8524.0,8413.36,8439.0,6982.053349,1579910399999,59198784.49071466,77559,3483.649497,29546159.59001324,0,43.28357175058886,34.6551724137931,35.06781609195404,-65.2418461022753,-27.213321650079592,-38.02852445219571,8528.0,8435.49,8252.557499999999,,9354.66,-40.43226621596049
96,2020-01-25 00:00:00,8438.99,8451.26,8254.9,8330.01,8704.003705,1579931999999,72478654.69311081,89871,3957.010775,32953161.16717343,0,38.529333204288854,15.863793103448314,30.311494252873572,-73.28362801516778,-28.204082850377652,-45.079545164790126,8528.0,8435.49,8252.557499999999,,9381.48,-85.91214745478058
97,2020-01-25 06:00:00,8330.0,8382.97,8306.65,8316.44,6156.095823,1579953599999,51336162.46377104,69401,3310.938658,27612134.79454492,0,37.97011960914603,13.52413793103457,21.347701149425333,-79.83153546241738,-27.801592238101804,-52.02994322431557,8528.0,8504.99,8252.557499999999,,9384.61,-82.02797554844096
98,2020-01-25 12:00:00,8316.44,8362.75,8286.87,8339.84,5369.153144,1579975199999,44735218.6631174,62450,2841.336291,23676197.38533019,0,39.598130485188584,17.558620689655196,15.648850574712696,-82.18523462521989,-24.124233120723453,-58.06100150449644,8528.0,8579.49,8331.057499999999,,9311.43,-79.16261319471542
99,2020-01-25 18:00:00,8337.38,8420.0,8325.0,8340.58,5291.90526,1579996799999,44319209.81589853,61396,2967.467062,24856751.87722401,0,39.652071519636664,21.71235051328178,17.59836971132385,-83.03368571145984,-19.97814736557072,-63.05553834588912,8528.0,8579.49,8342.122500000001,,9435.54,-52.74273144268612
100,2020-01-26 00:00:00,8340.01,8395.0,8293.66,8377.28,4710.777755,1580018399999,39318030.73427279,54024,2412.072483,20138149.76368167,0,42.39942618624189,30.527123287671376,23.266031496869456,-79.82453843473559,-13.41520007107718,-66.4093383636584,8528.0,8579.49,8357.8275,,9430.73,-50.64978871900466
