,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,RSI,%K,%D,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,conversion_line,base_line,lead_span_A,lead_span_B,lagging_span,CCI
0,2020-01-01 00:00:00,0.03285,0.0332,0.0327,0.0331,6312850.4,1577858399999,208033.15729,1497,3588097.7,118274.177488,0,,,,,,,,,,,0.03663,
1,2020-01-01 06:00:00,0.03309,0.03335,0.03304,0.03312,4311336.6,1577879999999,143086.650798,979,1899461.6,63076.854342,0,,,,,,,,,,,0.03631,
2,2020-01-01 12:00:00,0.03312,0.0338,0.0331,0.03366,11236927.1,1577901599999,377080.081424,1966,5365126.9,180030.542078,0,,,,,,,,,,,0.03587,
3,2020-01-01 18:00:00,0.03368,0.03376,0.03335,0.03348,7966294.4,1577923199999,267344.480684,1674,4004324.5,134457.54071,0,,,,,,,,,,,0.03571,
4,2020-01-02 00:00:00,0.03345,0.03348,0.03297,0.03305,6580280.0,1577944799999,218440.387239,1509,2754664.7,91392.867695,0,,,,,,,,,,,0.03558,
5,2020-01-02 06:00:00,0.03305,0.03335,0.03299,0.03322,5778899.5,1577966399999,191521.421901,1263,3004289.5,99648.063786,0,,,,,,,,,,,0.03616,
6,2020-01-02 12:00:00,0.03324,0.03343,0.03218,0.03244,19286405.5,1577987999999,631621.81182,2765,8255506.9,270325.592522,0,,,,,,,,,,,0.03535,
7,2020-01-02 18:00:00,0.03244,0.0329,0.03236,0.03269,11180871.1,1578009599999,364807.390751,1916,5330258.0,173989.413192,0,,,,,,,,,,,0.03554,
8,2020-01-03 00:00:00,0.03269,0.03421,0.03236,0.03393,30892113.5,1578031199999,1032084.248098,5255,15874569.6,530201.522849,0,,,,,,,,,,,0.03657,
9,2020-01-03 06:00:00,0.03394,0.03438,0.0335,0.03417,30196766.0,1578052799999,1026292.901734,3767,17194992.5,584433.000085,0,,,,,,,,,,,0.03693,
10,2020-01-03 12:00:00,0.03416,0.03446,0.03357,0.03407,24822302.8,1578074399999,844893.565395,3681,13036979.7,443749.094118,0,,,,,,,,,,,0.03686,
11,2020-01-03 18:00:00,0.03406,0.03427,0.03369,0.03417,16669864.4,1578095999999,566872.456317,2365,7710272.1,262388.56836,0,,,,,,,,,,,0.03663,
12,2020-01-04 00:00:00,0.03417,0.03425,0.03375,0.03392,13034386.6,1578117599999,443020.346944,1834,6414735.5,218139.572972,0,,,,,,,,,,,0.03746,
13,2020-01-04 06:00:00,0.03391,0.0343,0.03386,0.03397,11424472.0,1578139199999,388820.403484,1669,4582322.1,156044.419883,0,,78.50877192982465,,,,,,,,,0.03678,91.84236133636081
14,2020-01-04 12:00:00,0.03397,0.03422,0.03376,0.03417,11721097.3,1578160799999,398565.684634,1706,5717401.4,194617.191187,0,61.75824175824178,87.28070175438602,,,,,,,,,0.03708,81.51050168679882
15,2020-01-04 18:00:00,0.03417,0.0345,0.03387,0.03434,19348790.5,1578182399999,661869.524662,2783,9853345.8,337383.976054,0,63.23744514870799,93.10344827586206,86.29764065335758,,,,,,,,0.03689,93.93939393939414
16,2020-01-05 00:00:00,0.03436,0.03492,0.03427,0.03466,16776442.2,1578203999999,580095.893762,2539,9546540.6,330165.473023,0,65.91043461123803,90.51094890510961,90.2983663117859,,,,,,,,0.03711,124.5495495495488
17,2020-01-05 06:00:00,0.03467,0.03477,0.0343,0.03447,8062335.4,1578225599999,278184.708274,1448,3605665.2,124439.445733,0,62.982252675477135,83.57664233576645,89.0636798389127,,,,,,,,0.03792,95.92219460072366
18,2020-01-05 12:00:00,0.03447,0.03527,0.03447,0.03505,24170640.4,1578247199999,845173.645763,3090,12048608.1,421230.85372,0,67.69972326134656,92.88025889967622,88.98928338018409,,,,,,,,0.03682,136.75891097975935
19,2020-01-05 18:00:00,0.03504,0.03511,0.03419,0.0346,22805864.1,1578268799999,790435.83279,3347,8189659.3,283877.036536,0,61.18476396339167,78.31715210355976,84.92468444633414,,,,0.033725000000000005,,,,0.03697,93.99899899899843
