1651363200000,0.58450000,0.61250000,0.57600000,0.60700000,279653905.00000000,1651449599999,166027183.23120000,253008,141614030.00000000,84080669.43160000,0
1651449600000,0.60700000,0.63120000,0.59840000,0.61430000,332748235.00000000,1651535999999,204458052.86530000,255037,171961683.00000000,105666294.96250000,0
1651536000000,0.61430000,0.62800000,0.59610000,0.60470000,284044788.00000000,1651622399999,174187576.73460000,192989,143379359.00000000,87912050.89490000,0
1651622400000,0.60470000,0.65000000,0.60390000,0.64590000,345607731.00000000,1651708799999,214781739.89200000,250260,180231681.00000000,112007405.52830000,0
1651708800000,0.64600000,0.65720000,0.58010000,0.59810000,446938464.00000000,1651795199999,275475127.52750000,326425,218395211.00000000,134801102.87580000,0
1651795200000,0.59810000,0.61640000,0.58750000,0.60220000,363872112.00000000,1651881599999,218917267.89230000,281104,183578252.00000000,110428735.03750000,0
1651881600000,0.60220000,0.60440000,0.56920000,0.58080000,243420987.00000000,1651967999999,144029120.13940000,162836,113155415.00000000,66938455.59580000,0
1651968000000,0.58080000,0.58330000,0.55720000,0.56620000,335981906.00000000,1652054399999,191966430.33330000,204020,163008531.00000000,93148806.94620000,0
1652054400000,0.56630000,0.57890000,0.47000000,0.48730000,841979616.33000000,1652140799999,440258885.07892200,614982,401707901.93000000,210048266.46124900,0
1652140800000,0.48720000,0.53710000,0.47220000,0.51300000,900790302.00000000,1652227199999,459950527.42000000,637387,434905375.00000000,222042162.22550000,0
1652227200000,0.51300000,0.52530000,0.36460000,0.41720000,1598443681.35000000,1652313599999,731722915.31470500,1259135,752855735.92000000,345813793.80459700,0
1652313600000,0.41720000,0.42960000,0.33610000,0.38560000,1567507931.50000000,1652399999999,594186113.52636500,1276059,782977731.10000000,296900375.29638000,0
1652400000000,0.38560000,0.46590000,0.38130000,0.42280000,698396767.00000000,1652486399999,301967793.82100000,550622,346804900.00000000,149919526.24970000,0
1652486400000,0.42290000,0.44100000,0.39550000,0.42620000,442845171.00000000,1652572799999,185744367.71240000,346940,213778456.00000000,89698073.35020000,0
1652572800000,0.42620000,0.45000000,0.41490000,0.44810000,267739238.00000000,1652659199999,114744354.51960000,215477,131021667.00000000,56191165.34100000,0
1652659200000,0.44810000,0.44810000,0.40870000,0.42310000,433909248.00000000,1652745599999,183880284.58740000,305356,224928418.00000000,95326831.91390000,0
1652745600000,0.42310000,0.44030000,0.41700000,0.43800000,376428299.00000000,1652831999999,162168648.85970000,251858,190488659.00000000,82052620.19020000,0
1652832000000,0.43800000,0.44280000,0.40370000,0.40560000,370954228.00000000,1652918399999,155713298.61080000,236704,182418848.00000000,76564760.92420000,0
1652918400000,0.40560000,0.42420000,0.39080000,0.42050000,285465302.00000000,1653004799999,116869173.75990000,199622,145656295.00000000,59625099.75290000,0
1653004800000,0.42050000,0.44070000,0.40160000,0.41010000,358049438.00000000,1653091199999,150932151.75710000,221270,180661797.00000000,76181126.81740000,0
1653091200000,0.41010000,0.41830000,0.40300000,0.41450000,144232225.00000000,1653177599999,59372483.58250000,92445,69925202.00000000,28783850.47360000,0
1653177600000,0.41440000,0.42550000,0.41010000,0.42180000,143783091.00000000,1653263999999,60032697.60840000,93691,72502293.00000000,30272080.65840000,0
1653264000000,0.42170000,0.42870000,0.40020000,0.40520000,301434382.00000000,1653350399999,126188136.56090000,179962,148486545.00000000,62121844.62970000,0
1653350400000,0.40520000,0.41380000,0.39080000,0.40860000,309724750.00000000,1653436799999,125344682.66550000,147275,154087251.00000000,62396369.65460000,0
1653436800000,0.40870000,0.41380000,0.39480000,0.40600000,414339536.00000000,1653523199999,167969372.21930000,161858,197113019.00000000,79917672.74240000,0
1653523200000,0.40610000,0.41090000,0.37530000,0.39200000,626704757.00000000,1653609599999,246729969.60500000,251980,308901803.00000000,121570237.24210000,0
1653609600000,0.39210000,0.40320000,0.37640000,0.38190000,549974246.00000000,1653695999999,214888250.22710000,235251,280708552.00000000,109682355.92680000,0
1653696000000,0.38200000,0.38900000,0.38050000,0.38630000,232996058.00000000,1653782399999,89731706.81050000,101729,121012872.00000000,46598972.85190000,0
1653782400000,0.38630000,0.39080000,0.37940000,0.38910000,190159222.00000000,1653868799999,73294559.50390000,80104,96943524.00000000,37370321.22830000,0
1653868800000,0.38910000,0.41970000,0.38660000,0.41870000,371239281.00000000,1653955199999,149384767.03210000,167873,194236066.00000000,78160019.89350000,0
1653955200000,0.41880000,0.43420000,0.40650000,0.42170000,422313633.00000000,1654041599999,176780178.82010000,207019,202580617.00000000,84806064.91190000,0
