date,sentiment,neutral_count,positive_count,negative_count,weighted_avg
2021-03-07,2,7,0,18,-0.72
2021-03-08,2,6,0,19,-0.76
2021-03-09,2,6,0,19,-0.76
2021-03-13,2,11,0,14,-0.56
2021-03-14,2,11,1,13,-0.48
2021-03-15,2,7,1,17,-0.64
2021-03-16,2,10,1,14,-0.52
2021-03-17,2,9,0,16,-0.64
2021-03-18,2,8,0,17,-0.68
2021-03-19,2,9,1,15,-0.56
2021-03-20,2,12,0,13,-0.52
2021-03-21,2,6,0,19,-0.76
2021-03-26,2,10,0,15,-0.6
2021-03-29,2,10,0,15,-0.6
2021-03-30,2,7,1,17,-0.64
2021-03-31,2,9,0,16,-0.64
2021-04-01,2,9,0,16,-0.64
2021-04-02,2,8,1,16,-0.6
2021-04-03,2,11,0,14,-0.56
2021-04-04,2,6,0,19,-0.76
2021-04-05,2,5,2,18,-0.64
2021-04-06,2,12,0,13,-0.52
2021-04-07,2,8,0,17,-0.68
2021-04-08,0,12,1,12,-0.44
2021-04-09,2,11,0,14,-0.56
2021-04-10,0,13,0,12,-0.48
2021-04-12,2,11,0,14,-0.56
2021-04-13,0,13,2,10,-0.32
2021-04-14,2,11,0,14,-0.56
2021-04-15,2,7,1,17,-0.64
2021-04-16,2,9,1,15,-0.56
2021-04-17,0,14,0,11,-0.44
2021-04-18,0,14,0,11,-0.44
2021-04-19,2,10,1,14,-0.52
2021-04-20,2,10,0,15,-0.6
2021-04-21,2,7,0,18,-0.72
2021-04-22,2,8,0,17,-0.68
2021-04-23,2,10,0,15,-0.6
2021-04-24,0,14,0,11,-0.44
2021-04-25,2,9,0,16,-0.64
2021-04-26,2,10,0,15,-0.6
2021-04-27,2,9,0,16,-0.64
2021-04-28,2,7,0,18,-0.72
2021-04-29,2,7,0,18,-0.72
2021-04-30,0,14,0,11,-0.44
2021-05-01,2,10,0,15,-0.6
2021-05-02,2,7,1,17,-0.64
2021-05-03,2,10,0,15,-0.6
2021-05-04,2,10,0,15,-0.6
2021-05-05,2,7,0,18,-0.72
2021-05-06,2,11,0,14,-0.56
2021-05-07,2,10,0,15,-0.6
2021-05-08,2,10,0,15,-0.6
2021-05-09,2,9,1,15,-0.56
2021-05-10,2,5,0,20,-0.8
2021-05-11,2,10,1,14,-0.52
2021-05-13,0,13,0,12,-0.48
2021-05-14,2,10,1,14,-0.52
2021-05-15,2,12,0,13,-0.52
2021-05-16,2,6,0,19,-0.76
2021-05-17,2,11,0,14,-0.56
2021-05-18,0,13,0,12,-0.48
2021-05-19,0,15,2,8,-0.24
2021-05-20,2,10,0,15,-0.6
2021-05-22,2,10,0,15,-0.6
2021-05-23,2,8,0,17,-0.68
2021-05-24,2,8,0,17,-0.68
2021-05-25,2,7,0,18,-0.72
2021-05-26,2,11,0,14,-0.56
2021-05-27,2,6,0,19,-0.76
2021-05-28,2,6,0,19,-0.76
2021-05-29,2,7,0,18,-0.72
2021-05-30,0,15,1,9,-0.32
2021-05-31,2,10,1,14,-0.52
2021-06-01,2,8,0,17,-0.68
2021-06-02,2,12,0,13,-0.52
2021-06-04,0,13,0,12,-0.48
2021-06-05,2,10,0,15,-0.6
2021-06-06,2,10,1,14,-0.52
2021-06-07,0,13,0,12,-0.48
2021-06-08,0,13,0,12,-0.48
2021-06-12,2,6,1,18,-0.68
2021-06-13,2,8,2,15,-0.52
2021-06-14,2,11,1,13,-0.48
2021-06-15,2,9,0,16,-0.64
2021-06-16,2,9,0,16,-0.64
2021-06-17,2,10,0,15,-0.6
2021-06-18,2,11,0,14,-0.56
2021-06-19,2,7,0,18,-0.72
2021-06-20,2,8,0,17,-0.68
